"MONATSZAHL","AUSPRÄGUNG","JAHR","MONAT","WERT","VORJAHRESWERT","VERÄND_VORMONAT_PROZENT","VERÄND_VORJAHRESMONAT_PROZENT","ZWÖLF_MONATE_MITTELWERT"
"Arbeitslose","Frauen",2010,"201002",19874,18919,-2.34,5.05,19900
"Arbeitslose","Frauen",2010,"201003",19479,18928,-1.99,2.91,19946
"Arbeitslose","Frauen",2010,"201004",19624,19655,0.74,-0.16,19944
"Arbeitslose","Frauen",2010,"201005",18946,19633,-3.45,-3.5,19886
"Arbeitslose","Frauen",2010,"201006",18530,19792,-2.2,-6.38,19781
"Arbeitslose","Frauen",2010,"201007",18754,20109,1.21,-6.74,19668
"Arbeitslose","Frauen",2010,"201008",19360,20855,3.23,-7.17,19544
"Arbeitslose","Frauen",2010,"201009",18681,20700,-3.51,-9.75,19375
"Arbeitslose","Frauen",2010,"201010",18611,19970,-0.37,-6.81,19262
"Arbeitslose","Frauen",2010,"201011",18471,19686,-0.75,-6.17,19161
"Arbeitslose","Frauen",2010,"201012",18206,19250,-1.43,-5.42,19074
"Arbeitslose","Frauen",2009,"200901",18861,19881,8.24,-5.13,18304
"Arbeitslose","Frauen",2009,"200902",18919,19279,0.31,-1.87,18274
"Arbeitslose","Frauen",2009,"200903",18928,18868,0.05,0.32,18279
"Arbeitslose","Frauen",2009,"200904",19655,18865,3.84,4.19,18345
"Arbeitslose","Frauen",2009,"200905",19633,18524,-0.11,5.99,18437
"Arbeitslose","Frauen",2009,"200906",19792,18159,0.81,8.99,18573
"Arbeitslose","Frauen",2009,"200907",20109,18203,1.6,10.47,18732
"Arbeitslose","Frauen",2009,"200908",20855,18619,3.71,12.01,18918
"Arbeitslose","Frauen",2009,"200909",20700,17722,-0.74,16.8,19166
"Arbeitslose","Frauen",2009,"200910",19970,17722,-3.53,12.68,19354
"Arbeitslose","Frauen",2009,"200911",19686,17398,-1.42,13.15,19544
"Arbeitslose","Frauen",2009,"200912",19250,17425,-2.21,10.47,19697
"Arbeitslose","Frauen",2008,"200801",19881,23124,4.37,-14.02,21033
"Arbeitslose","Frauen",2008,"200802",19279,22704,-3.03,-15.09,20747
"Arbeitslose","Frauen",2008,"200803",18868,22359,-2.13,-15.61,20456
"Arbeitslose","Frauen",2008,"200804",18865,22178,-0.02,-14.94,20180
"Arbeitslose","Frauen",2008,"200805",18524,21759,-1.81,-14.87,19911
"Arbeitslose","Frauen",2008,"200806",18159,21167,-1.97,-14.21,19660
"Arbeitslose","Frauen",2008,"200807",18203,21021,0.24,-13.41,19425
"Arbeitslose","Frauen",2008,"200808",18619,21325,2.29,-12.69,19200
"Arbeitslose","Frauen",2008,"200809",17722,21011,-4.82,-15.65,18925
"Arbeitslose","Frauen",2008,"200810",17722,20196,0,-12.25,18719
"Arbeitslose","Frauen",2008,"200811",17398,19740,-1.83,-11.86,18524
"Arbeitslose","Frauen",2008,"200812",17425,19049,0.16,-8.53,18389
"Arbeitslose","Frauen",2007,"200701",23124,28194,2.09,-17.98,25137
"Arbeitslose","Frauen",2007,"200702",22704,27693,-1.82,-18.02,24721
"Arbeitslose","Frauen",2007,"200703",22359,27419,-1.52,-18.45,24299
"Arbeitslose","Frauen",2007,"200704",22178,27045,-0.81,-18,23894
"Arbeitslose","Frauen",2007,"200705",21759,26353,-1.89,-17.43,23511
"Arbeitslose","Frauen",2007,"200706",21167,25720,-2.72,-17.7,23132
"Arbeitslose","Frauen",2007,"200707",21021,25275,-0.69,-16.83,22777
"Arbeitslose","Frauen",2007,"200708",21325,25358,1.45,-15.9,22441
"Arbeitslose","Frauen",2007,"200709",21011,24256,-1.47,-13.38,22171
"Arbeitslose","Frauen",2007,"200710",20196,23598,-3.88,-14.42,21887
"Arbeitslose","Frauen",2007,"200711",19740,23151,-2.26,-14.73,21603
"Arbeitslose","Frauen",2007,"200712",19049,22650,-3.5,-15.9,21303
"Arbeitslose","Frauen",2006,"200601",28194,,,,28194
"Arbeitslose","Frauen",2006,"200602",27693,,-1.78,,27944
"Arbeitslose","Frauen",2006,"200603",27419,,-0.99,,27769
"Arbeitslose","Frauen",2006,"200604",27045,,-1.36,,27588
"Arbeitslose","Frauen",2006,"200605",26353,,-2.56,,27341
"Arbeitslose","Frauen",2006,"200606",25720,,-2.4,,27071
"Arbeitslose","Frauen",2006,"200607",25275,,-1.73,,26814
"Arbeitslose","Frauen",2006,"200608",25358,,0.33,,26632
"Arbeitslose","Frauen",2006,"200609",24256,,-4.35,,26368
"Arbeitslose","Frauen",2006,"200610",23598,,-2.71,,26091
"Arbeitslose","Frauen",2006,"200611",23151,,-1.89,,25824
"Arbeitslose","Frauen",2006,"200612",22650,,-2.16,,25559
"Arbeitslose","insgesamt",2022,"202201",38647,47205,8.3,-18.13,41739
"Arbeitslose","insgesamt",2022,"202202",37378,47310,-3.28,-20.99,40911
"Arbeitslose","insgesamt",2022,"202203",36427,46831,-2.54,-22.22,40044
"Arbeitslose","insgesamt",2022,"202204",35471,45758,-2.62,-22.48,39187
"Arbeitslose","insgesamt",2022,"202205",34314,44617,-3.26,-23.09,38328
"Arbeitslose","insgesamt",2022,"202206",36481,43321,6.32,-15.79,37758
"Arbeitslose","insgesamt",2022,"202207",38283,42437,4.94,-9.79,37412
"Arbeitslose","insgesamt",2022,"202208",40104,42124,4.76,-4.8,37244
"Arbeitslose","insgesamt",2022,"202209",,40063,,,
"Arbeitslose","insgesamt",2022,"202210",,37972,,,
"Arbeitslose","insgesamt",2022,"202211",,36097,,,
"Arbeitslose","insgesamt",2022,"202212",,35685,,,
"Arbeitslose","insgesamt",2021,"202101",47205,33651,10.02,40.28,43654
"Arbeitslose","insgesamt",2021,"202102",47310,33009,0.22,43.32,44846
"Arbeitslose","insgesamt",2021,"202103",46831,32587,-1.01,43.71,46033
"Arbeitslose","insgesamt",2021,"202104",45758,41008,-2.29,11.58,46429
"Arbeitslose","insgesamt",2021,"202105",44617,45706,-2.49,-2.38,46338
"Arbeitslose","insgesamt",2021,"202106",43321,47364,-2.9,-8.54,46001
"Arbeitslose","insgesamt",2021,"202107",42437,47886,-2.04,-11.38,45547
"Arbeitslose","insgesamt",2021,"202108",42124,48996,-0.74,-14.03,44974
"Arbeitslose","insgesamt",2021,"202109",40063,47864,-4.89,-16.3,44324
"Arbeitslose","insgesamt",2021,"202110",37972,45843,-5.22,-17.17,43668
"Arbeitslose","insgesamt",2021,"202111",36097,43475,-4.94,-16.97,43053
"Arbeitslose","insgesamt",2021,"202112",35685,42906,-1.14,-16.83,42452
"Arbeitslose","insgesamt",2020,"202001",33651,33329,12.9,0.97,30584
"Arbeitslose","insgesamt",2020,"202002",33009,32014,-1.91,3.11,30667
"Arbeitslose","insgesamt",2020,"202003",32587,31035,-1.28,5,30796
"Arbeitslose","insgesamt",2020,"202004",41008,29942,25.84,36.96,31718
"Arbeitslose","insgesamt",2020,"202005",45706,29836,11.46,53.19,33041
"Arbeitslose","insgesamt",2020,"202006",47364,29552,3.63,60.27,34525
"Arbeitslose","insgesamt",2020,"202007",47886,30126,1.1,58.95,36005
"Arbeitslose","insgesamt",2020,"202008",48996,31590,2.32,55.1,37456
"Arbeitslose","insgesamt",2020,"202009",47864,30276,-2.31,58.09,38921
"Arbeitslose","insgesamt",2020,"202010",45843,30045,-4.22,52.58,40238
"Arbeitslose","insgesamt",2020,"202011",43475,29134,-5.17,49.22,41433
"Arbeitslose","insgesamt",2020,"202012",42906,29805,-1.31,43.96,42525
"Arbeitslose","insgesamt",2019,"201901",33329,36782,11.52,-9.39,32177
"Arbeitslose","insgesamt",2019,"201902",32014,35515,-3.95,-9.86,31885
"Arbeitslose","insgesamt",2019,"201903",31035,34026,-3.06,-8.79,31636
"Arbeitslose","insgesamt",2019,"201904",29942,33238,-3.52,-9.92,31362
"Arbeitslose","insgesamt",2019,"201905",29836,32090,-0.35,-7.02,31174
"Arbeitslose","insgesamt",2019,"201906",29552,31754,-0.95,-6.93,30990
"Arbeitslose","insgesamt",2019,"201907",30126,31358,1.94,-3.93,30888
"Arbeitslose","insgesamt",2019,"201908",31590,32882,4.86,-3.93,30780
"Arbeitslose","insgesamt",2019,"201909",30276,31739,-4.16,-4.61,30658
"Arbeitslose","insgesamt",2019,"201910",30045,30653,-0.76,-1.98,30607
"Arbeitslose","insgesamt",2019,"201911",29134,29656,-3.03,-1.76,30564
"Arbeitslose","insgesamt",2019,"201912",29805,29886,2.3,-0.27,30557
"Arbeitslose","insgesamt",2018,"201801",36782,38834,12.29,-5.28,35547
"Arbeitslose","insgesamt",2018,"201802",35515,38465,-3.44,-7.67,35301
"Arbeitslose","insgesamt",2018,"201803",34026,37297,-4.19,-8.77,35029
"Arbeitslose","insgesamt",2018,"201804",33238,36420,-2.32,-8.74,34763
"Arbeitslose","insgesamt",2018,"201805",32090,35564,-3.45,-9.77,34474
"Arbeitslose","insgesamt",2018,"201806",31754,34966,-1.05,-9.19,34206
"Arbeitslose","insgesamt",2018,"201807",31358,35299,-1.25,-11.16,33878
"Arbeitslose","insgesamt",2018,"201808",32882,36775,4.86,-10.59,33553
"Arbeitslose","insgesamt",2018,"201809",31739,35063,-3.48,-9.48,33276
"Arbeitslose","insgesamt",2018,"201810",30653,34077,-3.42,-10.05,32991
"Arbeitslose","insgesamt",2018,"201811",29656,33101,-3.25,-10.41,32704
"Arbeitslose","insgesamt",2018,"201812",29886,32755,0.78,-8.76,32465
"Arbeitslose","insgesamt",2017,"201701",38834,42068,9.77,-7.69,37700
"Arbeitslose","insgesamt",2017,"201702",38465,40945,-0.95,-6.06,37493
"Arbeitslose","insgesamt",2017,"201703",37297,39883,-3.04,-6.48,37278
"Arbeitslose","insgesamt",2017,"201704",36420,39115,-2.35,-6.89,37053
"Arbeitslose","insgesamt",2017,"201705",35564,38326,-2.35,-7.21,36823
"Arbeitslose","insgesamt",2017,"201706",34966,36617,-1.68,-4.51,36685
"Arbeitslose","insgesamt",2017,"201707",35299,36928,0.95,-4.41,36550
"Arbeitslose","insgesamt",2017,"201708",36775,38011,4.18,-3.25,36447
"Arbeitslose","insgesamt",2017,"201709",35063,37175,-4.66,-5.68,36271
"Arbeitslose","insgesamt",2017,"201710",34077,35784,-2.81,-4.77,36128
"Arbeitslose","insgesamt",2017,"201711",33101,35404,-2.86,-6.5,35936
"Arbeitslose","insgesamt",2017,"201712",32755,35376,-1.05,-7.41,35718
"Arbeitslose","insgesamt",2016,"201601",42068,42827,12.21,-1.77,39834
"Arbeitslose","insgesamt",2016,"201602",40945,41819,-2.67,-2.09,39761
"Arbeitslose","insgesamt",2016,"201603",39883,40714,-2.59,-2.04,39692
"Arbeitslose","insgesamt",2016,"201604",39115,40555,-1.93,-3.55,39572
"Arbeitslose","insgesamt",2016,"201605",38326,39372,-2.02,-2.66,39485
"Arbeitslose","insgesamt",2016,"201606",36617,38964,-4.46,-6.02,39289
"Arbeitslose","insgesamt",2016,"201607",36928,40071,0.85,-7.84,39027
"Arbeitslose","insgesamt",2016,"201608",38011,40300,2.93,-5.68,38837
"Arbeitslose","insgesamt",2016,"201609",37175,39820,-2.2,-6.64,38616
"Arbeitslose","insgesamt",2016,"201610",35784,38559,-3.74,-7.2,38385
"Arbeitslose","insgesamt",2016,"201611",35404,38276,-1.06,-7.5,38146
"Arbeitslose","insgesamt",2016,"201612",35376,37490,-0.08,-5.64,37969
"Arbeitslose","insgesamt",2015,"201501",42827,43422,11.66,-1.37,40679
"Arbeitslose","insgesamt",2015,"201502",41819,42985,-2.35,-2.71,40582
"Arbeitslose","insgesamt",2015,"201503",40714,42503,-2.64,-4.21,40433
"Arbeitslose","insgesamt",2015,"201504",40555,41299,-0.39,-1.8,40371
"Arbeitslose","insgesamt",2015,"201505",39372,40846,-2.92,-3.61,40248
"Arbeitslose","insgesamt",2015,"201506",38964,40339,-1.04,-3.41,40133
"Arbeitslose","insgesamt",2015,"201507",40071,40474,2.84,-1,40100
"Arbeitslose","insgesamt",2015,"201508",40300,40650,0.57,-0.86,40070
"Arbeitslose","insgesamt",2015,"201509",39820,40335,-1.19,-1.28,40028
"Arbeitslose","insgesamt",2015,"201510",38559,39260,-3.17,-1.79,39969
"Arbeitslose","insgesamt",2015,"201511",38276,38272,-0.73,0.01,39969
"Arbeitslose","insgesamt",2015,"201512",37490,38356,-2.05,-2.26,39897
"Arbeitslose","insgesamt",2014,"201401",43422,41611,12.28,4.35,39926
"Arbeitslose","insgesamt",2014,"201402",42985,40787,-1.01,5.39,40109
"Arbeitslose","insgesamt",2014,"201403",42503,40554,-1.12,4.81,40272
"Arbeitslose","insgesamt",2014,"201404",41299,39798,-2.83,3.77,40397
"Arbeitslose","insgesamt",2014,"201405",40846,39165,-1.1,4.29,40537
"Arbeitslose","insgesamt",2014,"201406",40339,38755,-1.24,4.09,40669
"Arbeitslose","insgesamt",2014,"201407",40474,39469,0.33,2.55,40753
"Arbeitslose","insgesamt",2014,"201408",40650,40849,0.43,-0.49,40736
"Arbeitslose","insgesamt",2014,"201409",40335,39865,-0.77,1.18,40775
"Arbeitslose","insgesamt",2014,"201410",39260,39201,-2.67,0.15,40780
"Arbeitslose","insgesamt",2014,"201411",38272,38576,-2.52,-0.79,40755
"Arbeitslose","insgesamt",2014,"201412",38356,38674,0.22,-0.82,40728
"Arbeitslose","insgesamt",2013,"201301",41611,38406,13.69,8.35,37251
"Arbeitslose","insgesamt",2013,"201302",40787,37956,-1.98,7.46,37487
"Arbeitslose","insgesamt",2013,"201303",40554,37516,-0.57,8.1,37740
"Arbeitslose","insgesamt",2013,"201304",39798,37525,-1.86,6.06,37929
"Arbeitslose","insgesamt",2013,"201305",39165,36337,-1.59,7.78,38165
"Arbeitslose","insgesamt",2013,"201306",38755,35958,-1.05,7.78,38398
"Arbeitslose","insgesamt",2013,"201307",39469,37063,1.84,6.49,38598
"Arbeitslose","insgesamt",2013,"201308",40849,37899,3.5,7.78,38844
"Arbeitslose","insgesamt",2013,"201309",39865,36610,-2.41,8.89,39116
"Arbeitslose","insgesamt",2013,"201310",39201,36098,-1.67,8.6,39374
"Arbeitslose","insgesamt",2013,"201311",38576,35833,-1.59,7.65,39603
"Arbeitslose","insgesamt",2013,"201312",38674,36602,0.25,5.66,39775
"Arbeitslose","insgesamt",2012,"201201",38406,42837,11.56,-10.34,37788
"Arbeitslose","insgesamt",2012,"201202",37956,41407,-1.17,-8.33,37501
"Arbeitslose","insgesamt",2012,"201203",37516,41032,-1.16,-8.57,37208
"Arbeitslose","insgesamt",2012,"201204",37525,39843,0.02,-5.82,37015
"Arbeitslose","insgesamt",2012,"201205",36337,38784,-3.17,-6.31,36811
"Arbeitslose","insgesamt",2012,"201206",35958,37515,-1.04,-4.15,36681
"Arbeitslose","insgesamt",2012,"201207",37063,37308,3.07,-0.66,36660
"Arbeitslose","insgesamt",2012,"201208",37899,37930,2.26,-0.08,36658
"Arbeitslose","insgesamt",2012,"201209",36610,36299,-3.4,0.86,36684
"Arbeitslose","insgesamt",2012,"201210",36098,35860,-1.4,0.66,36704
"Arbeitslose","insgesamt",2012,"201211",35833,34650,-0.73,3.41,36802
"Arbeitslose","insgesamt",2012,"201212",36602,34425,2.15,6.32,36984
"Arbeitslose","insgesamt",2011,"201101",42837,46338,9.34,-7.56,41233
"Arbeitslose","insgesamt",2011,"201102",41407,45418,-3.34,-8.83,40898
"Arbeitslose","insgesamt",2011,"201103",41032,44421,-0.91,-7.63,40616
"Arbeitslose","insgesamt",2011,"201104",39843,43535,-2.9,-8.48,40308
"Arbeitslose","insgesamt",2011,"201105",38784,41528,-2.66,-6.61,40080
"Arbeitslose","insgesamt",2011,"201106",37515,40142,-3.27,-6.54,39861
"Arbeitslose","insgesamt",2011,"201107",37308,40066,-0.55,-6.88,39631
"Arbeitslose","insgesamt",2011,"201108",37930,40782,1.67,-6.99,39393
"Arbeitslose","insgesamt",2011,"201109",36299,39196,-4.3,-7.39,39152
"Arbeitslose","insgesamt",2011,"201110",35860,38926,-1.21,-7.88,38896
"Arbeitslose","insgesamt",2011,"201111",34650,38762,-3.37,-10.61,38554
"Arbeitslose","insgesamt",2011,"201112",34425,39178,-0.65,-12.13,38158
"Arbeitslose","insgesamt",2010,"201001",46338,41893,8.57,10.61,43854
"Arbeitslose","insgesamt",2010,"201002",45418,42257,-1.99,7.48,44118
"Arbeitslose","insgesamt",2010,"201003",44421,42677,-2.2,4.09,44263
"Arbeitslose","insgesamt",2010,"201004",43535,43824,-1.99,-0.66,44239
"Arbeitslose","insgesamt",2010,"201005",41528,43502,-4.61,-4.54,44074
"Arbeitslose","insgesamt",2010,"201006",40142,43620,-3.34,-7.97,43785
"Arbeitslose","insgesamt",2010,"201007",40066,44114,-0.19,-9.18,43447
"Arbeitslose","insgesamt",2010,"201008",40782,45439,1.79,-10.25,43059
"Arbeitslose","insgesamt",2010,"201009",39196,45049,-3.89,-12.99,42571
"Arbeitslose","insgesamt",2010,"201010",38926,43695,-0.69,-10.91,42174
"Arbeitslose","insgesamt",2010,"201011",38762,43055,-0.42,-9.97,41816
"Arbeitslose","insgesamt",2010,"201012",39178,42680,1.07,-8.21,41524
"Arbeitslose","insgesamt",2009,"200901",41893,42406,12.03,-1.21,38485
"Arbeitslose","insgesamt",2009,"200902",42257,41295,0.87,2.33,38565
"Arbeitslose","insgesamt",2009,"200903",42677,40275,0.99,5.96,38765
"Arbeitslose","insgesamt",2009,"200904",43824,39813,2.69,10.07,39099
"Arbeitslose","insgesamt",2009,"200905",43502,38850,-0.73,11.97,39487
"Arbeitslose","insgesamt",2009,"200906",43620,37637,0.27,15.9,39986
"Arbeitslose","insgesamt",2009,"200907",44114,37429,1.13,17.86,40543
"Arbeitslose","insgesamt",2009,"200908",45439,38001,3,19.57,41162
"Arbeitslose","insgesamt",2009,"200909",45049,36449,-0.86,23.59,41879
"Arbeitslose","insgesamt",2009,"200910",43695,36449,-3.01,19.88,42483
"Arbeitslose","insgesamt",2009,"200911",43055,36331,-1.46,18.51,43043
"Arbeitslose","insgesamt",2009,"200912",42680,37394,-0.87,14.14,43484
"Arbeitslose","insgesamt",2008,"200801",42406,49351,6.44,-14.07,43891
"Arbeitslose","insgesamt",2008,"200802",41295,48758,-2.62,-15.31,43269
"Arbeitslose","insgesamt",2008,"200803",40275,47902,-2.47,-15.92,42634
"Arbeitslose","insgesamt",2008,"200804",39813,46687,-1.15,-14.72,42061
"Arbeitslose","insgesamt",2008,"200805",38850,45201,-2.42,-14.05,41532
"Arbeitslose","insgesamt",2008,"200806",37637,43812,-3.12,-14.09,41017
"Arbeitslose","insgesamt",2008,"200807",37429,43484,-0.55,-13.92,40512
"Arbeitslose","insgesamt",2008,"200808",38001,43696,1.53,-13.03,40038
"Arbeitslose","insgesamt",2008,"200809",36449,42875,-4.08,-14.99,39502
"Arbeitslose","insgesamt",2008,"200810",36449,41395,0,-11.95,39090
"Arbeitslose","insgesamt",2008,"200811",36331,40639,-0.32,-10.6,38731
"Arbeitslose","insgesamt",2008,"200812",37394,39839,2.93,-6.14,38527
"Arbeitslose","insgesamt",2007,"200701",49351,61998,4.17,-20.4,53462
"Arbeitslose","insgesamt",2007,"200702",48758,61040,-1.2,-20.12,52438
"Arbeitslose","insgesamt",2007,"200703",47902,60428,-1.76,-20.73,51395
"Arbeitslose","insgesamt",2007,"200704",46687,58856,-2.54,-20.68,50380
"Arbeitslose","insgesamt",2007,"200705",45201,56404,-3.18,-19.86,49447
"Arbeitslose","insgesamt",2007,"200706",43812,54706,-3.07,-19.91,48539
"Arbeitslose","insgesamt",2007,"200707",43484,53234,-0.75,-18.32,47727
"Arbeitslose","insgesamt",2007,"200708",43696,52867,0.49,-17.35,46962
"Arbeitslose","insgesamt",2007,"200709",42875,50395,-1.88,-14.92,46336
"Arbeitslose","insgesamt",2007,"200710",41395,48919,-3.45,-15.38,45709
"Arbeitslose","insgesamt",2007,"200711",40639,47968,-1.83,-15.28,45098
"Arbeitslose","insgesamt",2007,"200712",39839,47374,-1.97,-15.91,44470
"Arbeitslose","insgesamt",2006,"200601",61998,,,,61998
"Arbeitslose","insgesamt",2006,"200602",61040,,-1.55,,61519
"Arbeitslose","insgesamt",2006,"200603",60428,,-1,,61155
"Arbeitslose","insgesamt",2006,"200604",58856,,-2.6,,60581
"Arbeitslose","insgesamt",2006,"200605",56404,,-4.17,,59745
"Arbeitslose","insgesamt",2006,"200606",54706,,-3.01,,58905
"Arbeitslose","insgesamt",2006,"200607",53234,,-2.69,,58095
"Arbeitslose","insgesamt",2006,"200608",52867,,-0.69,,57442
"Arbeitslose","insgesamt",2006,"200609",50395,,-4.68,,56659
"Arbeitslose","insgesamt",2006,"200610",48919,,-2.93,,55885
"Arbeitslose","insgesamt",2006,"200611",47968,,-1.94,,55165
"Arbeitslose","insgesamt",2006,"200612",47374,,-1.24,,54516
"Arbeitslose","Langzeitarbeitslose",2022,"202201",11532,10203,1.8,13.03,11603
"Arbeitslose","Langzeitarbeitslose",2022,"202202",11409,10630,-1.07,7.33,11668
"Arbeitslose","Langzeitarbeitslose",2022,"202203",11192,11030,-1.9,1.47,11682
"Arbeitslose","Langzeitarbeitslose",2022,"202204",10899,11833,-2.62,-7.89,11604
"Arbeitslose","Langzeitarbeitslose",2022,"202205",10631,11934,-2.46,-10.92,11495
"Arbeitslose","Langzeitarbeitslose",2022,"202206",10428,12030,-1.91,-13.32,11362
"Arbeitslose","Langzeitarbeitslose",2022,"202207",10379,11981,-0.47,-13.37,11228
"Arbeitslose","Langzeitarbeitslose",2022,"202208",10245,11922,-1.29,-14.07,11089
"Arbeitslose","Langzeitarbeitslose",2022,"202209",,11856,,,
"Arbeitslose","Langzeitarbeitslose",2022,"202210",,11657,,,
"Arbeitslose","Langzeitarbeitslose",2022,"202211",,11508,,,
"Arbeitslose","Langzeitarbeitslose",2022,"202212",,11328,,,
"Arbeitslose","Langzeitarbeitslose",2021,"202101",10203,6654,10.14,53.34,8044
"Arbeitslose","Langzeitarbeitslose",2021,"202102",10630,6533,4.19,62.71,8385
"Arbeitslose","Langzeitarbeitslose",2021,"202103",11030,6456,3.76,70.85,8766
"Arbeitslose","Langzeitarbeitslose",2021,"202104",11833,6842,7.28,72.95,9182
"Arbeitslose","Langzeitarbeitslose",2021,"202105",11934,7187,0.85,66.05,9578
"Arbeitslose","Langzeitarbeitslose",2021,"202106",12030,7532,0.8,59.72,9953
"Arbeitslose","Langzeitarbeitslose",2021,"202107",11981,7898,-0.41,51.7,10293
"Arbeitslose","Langzeitarbeitslose",2021,"202108",11922,8224,-0.49,44.97,10601
"Arbeitslose","Langzeitarbeitslose",2021,"202109",11856,8529,-0.55,39.01,10878
"Arbeitslose","Langzeitarbeitslose",2021,"202110",11657,8868,-1.68,31.45,11111
"Arbeitslose","Langzeitarbeitslose",2021,"202111",11508,8987,-1.28,28.05,11321
"Arbeitslose","Langzeitarbeitslose",2021,"202112",11328,9264,-1.56,22.28,11493
"Arbeitslose","Langzeitarbeitslose",2020,"202001",6654,7535,3.76,-11.69,6834
"Arbeitslose","Langzeitarbeitslose",2020,"202002",6533,7285,-1.82,-10.32,6771
"Arbeitslose","Langzeitarbeitslose",2020,"202003",6456,7172,-1.18,-9.98,6712
"Arbeitslose","Langzeitarbeitslose",2020,"202004",6842,7019,5.98,-2.52,6697
"Arbeitslose","Langzeitarbeitslose",2020,"202005",7187,7042,5.04,2.06,6709
"Arbeitslose","Langzeitarbeitslose",2020,"202006",7532,6885,4.8,9.4,6763
"Arbeitslose","Langzeitarbeitslose",2020,"202007",7898,6831,4.86,15.62,6852
"Arbeitslose","Langzeitarbeitslose",2020,"202008",8224,6819,4.13,20.6,6969
"Arbeitslose","Langzeitarbeitslose",2020,"202009",8529,6769,3.71,26,7115
"Arbeitslose","Langzeitarbeitslose",2020,"202010",8868,6674,3.97,32.87,7298
"Arbeitslose","Langzeitarbeitslose",2020,"202011",8987,6443,1.34,39.48,7510
"Arbeitslose","Langzeitarbeitslose",2020,"202012",9264,6413,3.08,44.46,7748
"Arbeitslose","Langzeitarbeitslose",2019,"201901",7535,9073,2.42,-16.95,8099
"Arbeitslose","Langzeitarbeitslose",2019,"201902",7285,8840,-3.32,-17.59,7969
"Arbeitslose","Langzeitarbeitslose",2019,"201903",7172,8630,-1.55,-16.89,7848
"Arbeitslose","Langzeitarbeitslose",2019,"201904",7019,8549,-2.13,-17.9,7720
"Arbeitslose","Langzeitarbeitslose",2019,"201905",7042,8406,0.33,-16.23,7606
"Arbeitslose","Langzeitarbeitslose",2019,"201906",6885,8299,-2.23,-17.04,7489
"Arbeitslose","Langzeitarbeitslose",2019,"201907",6831,8118,-0.78,-15.85,7381
"Arbeitslose","Langzeitarbeitslose",2019,"201908",6819,8055,-0.18,-15.34,7278
"Arbeitslose","Langzeitarbeitslose",2019,"201909",6769,7966,-0.73,-15.03,7179
"Arbeitslose","Langzeitarbeitslose",2019,"201910",6674,7816,-1.4,-14.61,7083
"Arbeitslose","Langzeitarbeitslose",2019,"201911",6443,7613,-3.46,-15.37,6986
"Arbeitslose","Langzeitarbeitslose",2019,"201912",6413,7357,-0.47,-12.83,6907
"Arbeitslose","Langzeitarbeitslose",2018,"201801",9073,10192,4,-10.98,9483
